Date,Open,High,Low,Close,Adj Close,Volume
2000-12-12,72.370903,72.370903,70.518097,70.995399,34.503414,4090652
2000-12-13,71.556801,72.427002,70.826897,71.893700,34.939976,4645138
2000-12-14,71.584900,73.465698,71.304199,71.556801,34.776237,4536703
2000-12-15,71.051498,71.809502,68.805702,69.142601,33.602955,4326246
2000-12-18,65.970398,70.125099,65.970398,69.591698,33.821213,2763329
2000-12-19,70.012802,72.539299,70.012802,71.163803,34.585247,6474727
2000-12-20,70.770798,71.472603,69.704002,70.518097,34.271435,2005895
2000-12-21,69.900497,71.163803,68.805702,70.209297,34.121361,2078705
2000-12-22,70.686600,71.865601,68.075798,68.496902,33.289146,3147589
2000-12-25,null,null,null,null,null,null
2000-12-26,68.777603,69.956703,67.402100,67.682800,32.893497,2412035
2000-12-27,67.935402,69.563698,66.812599,68.496902,33.289146,2025723
2000-12-28,68.749603,70.125099,68.749603,69.451401,33.753033,1632357
2000-12-29,69.844398,73.381500,69.788200,73.044601,35.499306,6931705
2001-01-01,73.381500,75.739601,72.988503,74.195602,36.058693,5189060
2001-01-02,74.392097,75.908096,74.167503,75.571198,36.727215,4369023
2001-01-03,76.076500,77.592400,75.009697,76.385300,37.122868,7168178
2001-01-04,77.424004,77.985397,74.616699,75.514999,36.699905,7256382
2001-01-05,76.048401,76.581802,74.279800,74.700897,36.304256,4304331
2001-01-08,74.167503,75.093903,71.977898,72.427002,35.199154,4225897
2001-01-09,72.062103,73.128899,71.051498,71.304199,34.653484,3859581
2001-01-10,71.809502,73.493797,70.798897,71.304199,34.653484,4596993
2001-01-11,71.865601,72.005997,70.742699,71.191902,34.598904,2299843
2001-01-12,71.584900,73.072701,70.209297,71.837502,34.912659,4543332
2001-01-15,72.314796,74.897400,72.062103,74.420197,36.167839,6560418
2001-01-16,74.925499,75.178200,73.437698,73.830704,35.881351,4294507
2001-01-17,72.988503,73.690300,69.479401,69.984703,34.012211,7062755
2001-01-18,70.658501,72.146301,69.282898,71.697197,34.844471,5944857
2001-01-19,71.921799,72.820099,71.079597,71.472603,34.735321,4525860
2001-01-22,71.865601,73.213097,71.472603,72.707802,35.335629,4163608
2001-01-23,73.437698,74.644798,73.156898,73.409599,35.676689,4904545
2001-01-24,74.392097,74.785103,73.044601,74.195602,36.058693,5570168
2001-01-25,73.578003,74.560600,72.623596,73.269203,35.608467,3472072
2001-01-26,null,null,null,null,null,null
2001-01-29,73.016602,73.437698,69.675903,72.005997,34.994553,2803817
2001-01-30,71.865601,76.301102,71.865601,75.964203,36.918217,6691424
2001-01-31,76.357201,78.939903,75.851898,77.115196,37.477596,11859915
2001-02-01,76.413399,78.238098,74.672897,76.834396,37.341133,7937314
2001-02-02,76.413399,80.427696,76.357201,80.062798,38.910122,11011459
2001-02-05,80.511902,84.919296,80.034698,83.684097,40.670048,15198266
2001-02-06,84.021004,86.379097,82.701599,85.705399,41.652393,13073047
2001-02-07,86.238701,86.238701,83.599899,85.228104,41.420437,8037534
2001-02-08,85.452698,89.551300,85.396599,89.074097,43.289562,14507098
2001-02-09,89.747803,92.386597,89.747803,91.432098,44.435539,11766728
2001-02-12,91.460197,91.797096,87.951103,88.596802,43.057594,7290800
2001-02-13,88.709099,90.758400,87.333504,88.877502,43.194023,8568579
2001-02-14,88.709099,90.337303,87.305496,89.074097,43.289562,7883453
2001-02-15,89.775902,90.393501,88.456497,89.017899,43.262257,5996895
2001-02-16,88.989799,89.270599,85.958000,86.182602,41.884315,5210747
2001-02-19,86.716003,89.270599,85.958000,87.165100,42.361805,5250738
2001-02-20,87.417801,89.242500,87.417801,88.035400,42.784763,6921517
2001-02-21,89.045998,90.814499,88.484497,89.579399,43.535137,11540947
2001-02-22,89.270599,89.495102,86.575600,87.193199,42.375458,5657200
2001-02-23,88.428398,89.972397,84.778999,85.340401,41.475010,11202630
2001-02-26,85.901901,87.754601,82.841904,86.631699,42.102577,10369982
2001-02-27,87.445801,89.495102,84.778999,88.596802,43.057594,11177703
2001-02-28,89.242500,90.646103,85.621101,86.744003,42.157146,9221599
2001-03-01,85.424599,93.706001,85.424599,91.516403,44.476513,13719561
2001-03-02,93.200699,95.137703,87.361603,88.203796,42.866608,9074610
2001-03-05,88.961800,89.775902,82.870003,83.571800,40.615463,7769112
2001-03-06,null,null,null,null,null,null
2001-03-07,85.059700,86.716003,81.494499,83.768303,40.710979,3568164
2001-03-08,83.150703,86.463303,82.673500,84.750900,41.188507,3512079
2001-03-09,83.712196,83.712196,77.985397,79.725899,38.746395,3015932
2001-03-12,78.097702,82.392799,72.202499,74.083298,36.004112,3429073
2001-03-13,72.230598,72.230598,62.236698,62.348999,30.301302,6008659
2001-03-14,61.198101,71.023399,61.198101,69.872498,33.957684,3582470
2001-03-15,67.402100,75.487000,67.402100,74.588600,36.249687,3834808
2001-03-16,74.139503,76.778297,67.374001,70.518097,34.271435,3220386
2001-03-19,67.935402,75.683502,67.935402,74.841301,36.372494,2747862
2001-03-20,75.739601,77.480103,72.876198,74.027199,35.976852,2049048
2001-03-21,73.156898,77.929298,73.044601,77.002899,37.423016,2384510
2001-03-22,76.918701,77.760803,74.672897,75.627296,36.754494,1686896
2001-03-23,76.357201,76.357201,72.174400,74.813202,36.358845,2817435
2001-03-26,73.549896,75.683502,73.044601,74.869400,36.386150,1059198
2001-03-27,74.897400,75.234299,72.932404,73.184998,35.567539,913312
2001-03-28,73.802597,75.178200,73.297302,73.886803,35.908611,1039084
2001-03-29,73.549896,74.307899,71.023399,71.893700,34.939976,1571207
2001-03-30,72.005997,73.718399,68.019699,68.693398,33.384651,1815314
2001-04-02,68.019699,68.019699,64.566704,64.987801,31.583740,1390817
2001-04-03,64.847504,67.317902,64.847504,66.924797,32.525108,2258365
2001-04-04,67.093300,67.317902,64.847504,66.924797,32.525108,1435727
2001-04-05,null,null,null,null,null,null
2001-04-06,67.345901,70.798897,67.345901,69.310997,33.684788,2432441
2001-04-09,68.917999,71.809502,68.917999,71.107697,34.557987,1309160
2001-04-10,71.276100,72.427002,69.423302,69.900497,33.971298,1360944
2001-04-11,70.995399,71.248001,67.795097,68.553001,33.316418,1434660
2001-04-12,67.430199,67.430199,63.500000,64.566704,31.379095,2703115
2001-04-13,null,null,null,null,null,null
2001-04-16,64.033401,68.721497,64.033401,67.682800,32.893497,2013892
2001-04-17,67.991600,71.584900,67.710899,71.023399,34.517017,2116767
2001-04-18,71.865601,76.694099,71.051498,74.307899,36.113262,3250010
2001-04-19,74.588600,79.669800,74.027199,77.592400,37.709511,5391441
2001-04-20,77.985397,78.013496,73.858704,75.206200,36.549839,1872282
2001-04-23,75.739601,78.266098,74.700897,76.020302,36.945484,1694329
2001-04-24,75.234299,77.171303,74.757103,75.879997,36.877296,1762214
2001-04-25,76.862503,82.533203,76.076500,82.027802,39.865105,6010635
2001-04-26,82.533203,83.824501,77.760803,78.967903,38.378002,4194605
2001-04-27,77.957298,77.957298,71.023399,73.184998,35.567539,4425795
2001-04-30,73.549896,75.795799,73.044601,75.430801,36.658993,1811675
2001-05-01,null,null,null,null,null,null
2001-05-02,76.581802,79.641701,76.329102,77.508202,37.668602,3839286
2001-05-03,76.918701,78.041603,74.785103,75.122002,36.508915,1909438
2001-05-04,74.785103,78.041603,74.672897,76.806396,37.327522,3154062
2001-05-07,77.732803,79.276703,76.806396,77.143204,37.491211,2438050
2001-05-08,77.199402,77.873100,76.441399,76.666000,37.259293,1722059
2001-05-09,77.199402,78.602997,75.851898,76.329102,37.095554,2575460
2001-05-10,75.823799,76.918701,75.234299,76.160698,37.013718,1178352
2001-05-11,76.357201,76.918701,74.392097,74.672897,36.290657,1873611
2001-05-14,74.420197,74.953598,71.725197,72.090202,35.035473,1796637
2001-05-15,71.304199,71.865601,66.587997,71.248001,34.626175,2683147
2001-05-16,72.005997,76.862503,72.005997,76.441399,37.150127,6629413
2001-05-17,76.862503,80.006599,76.666000,77.817001,37.818665,6746654
2001-05-18,78.574898,80.287399,77.536201,79.501297,38.637226,4854455
2001-05-21,80.680397,82.505096,80.287399,80.961098,39.346680,8090702
2001-05-22,80.596199,81.859398,79.782097,80.792702,39.264854,4973734
2001-05-23,79.669800,80.203102,78.659103,79.276703,38.528076,2930230
2001-05-24,79.697800,80.511902,78.996002,79.445198,41.209026,3292047
2001-05-25,79.557503,80.203102,78.602997,78.771400,40.859520,1875269
2001-05-28,79.108299,81.915604,79.108299,81.382202,42.213772,5794186
2001-05-29,81.859398,82.757698,81.213799,81.550598,42.301121,4031769
2001-05-30,81.691002,82.476997,79.950500,80.455803,41.733238,3695235
2001-05-31,79.753998,80.399696,78.322304,79.276703,41.121628,3484616
2001-06-01,80.006599,81.269897,78.659103,79.557503,41.267288,5797583
2001-06-04,80.006599,80.989197,76.974800,77.171303,40.029537,6385240
2001-06-05,77.199402,77.732803,75.823799,76.132599,39.490753,3358783
2001-06-06,77.030998,77.480103,75.065903,75.234299,39.024788,2625459
2001-06-07,75.514999,75.514999,72.707802,73.718399,38.238480,2464727
2001-06-08,74.055298,75.402702,73.830704,74.167503,38.471439,3494744
2001-06-11,74.504402,75.037804,73.999100,74.420197,38.602512,1712460
2001-06-12,74.167503,74.953598,73.830704,74.027199,38.398663,2615903
2001-06-13,74.392097,74.560600,72.763901,73.016602,37.874451,2143409
2001-06-14,72.735802,72.988503,71.753304,72.146301,37.423012,2603970
2001-06-15,71.612999,71.809502,69.367104,69.647903,36.127071,2220878
2001-06-18,69.479401,69.647903,68.103897,69.142601,35.864971,2352439
2001-06-19,69.479401,70.995399,69.339104,70.433899,36.534782,3624775
2001-06-20,70.995399,70.995399,69.058296,69.507500,36.054245,1192434
2001-06-21,69.619797,69.872498,66.756401,67.402100,34.962158,1923525
2001-06-22,67.935402,67.935402,65.745796,66.195000,34.336018,1658477
2001-06-25,65.717697,66.812599,64.342201,65.717697,34.088436,1686355
2001-06-26,65.465103,67.121399,65.128197,66.644096,34.568970,3328004
2001-06-27,67.374001,68.160004,66.419502,67.654701,35.093174,2143314
2001-06-28,67.654701,67.935402,65.605400,65.970398,34.219513,1561877
2001-06-29,66.251099,66.391502,63.359600,64.707100,33.564232,3285947
2001-07-02,65.914200,68.103897,65.689697,67.205597,34.860226,1072192
2001-07-03,65.689697,66.531799,62.068298,62.657799,32.501240,2706385
2001-07-04,62.292900,63.191200,58.980301,59.850601,31.045113,3031858
2001-07-05,61.450699,71.304199,59.008400,59.513699,30.870365,2522126
2001-07-06,59.513699,60.075100,56.229198,57.043301,29.588934,3766378
2001-07-09,56.088902,57.717098,54.320301,54.853699,28.453171,3967204
2001-07-10,55.162498,58.952301,55.162498,58.531200,30.360722,3745266
2001-07-11,57.829300,59.233002,56.145000,56.369598,29.239483,3489473
2001-07-12,57.408298,58.952301,56.874901,58.446899,30.317001,1789716
2001-07-13,59.682098,60.187401,56.762600,56.959099,29.545263,2830982
2001-07-16,57.492500,59.317200,57.380199,58.362701,30.273325,2310273
2001-07-17,57.941601,57.941601,55.499298,55.695801,28.889973,3574877
2001-07-18,56.145000,57.211800,55.022099,56.145000,29.122980,2203284
2001-07-19,53.899200,53.899200,51.821800,52.074501,27.011576,5296015
2001-07-20,52.271000,53.028999,51.737598,52.242901,27.098921,2013659
2001-07-23,51.934101,52.776299,51.091900,52.495602,27.230003,41484
2001-07-24,52.242901,52.439400,50.362099,51.148102,26.531040,1600265
2001-07-25,51.148102,52.383301,50.811199,50.979698,26.443687,1302431
2001-07-26,50.867401,51.737598,50.137501,50.446301,26.167011,1898587
2001-07-27,50.811199,51.485001,50.193600,50.446301,26.167011,1335545
2001-07-30,50.249802,50.951599,50.193600,50.530499,26.210678,1434140
2001-07-31,51.091900,53.000900,50.698898,52.748199,27.361029,1948510
2001-08-01,52.776299,53.478100,51.204201,51.597301,26.764038,1107920
2001-08-02,51.849899,52.130600,51.513000,51.877998,26.909636,518691
2001-08-03,51.737598,52.776299,50.979698,52.186798,27.069817,1447908
2001-08-06,52.467499,53.056999,52.074501,52.214901,27.084394,1112131
2001-08-07,52.467499,52.551701,51.653400,51.793800,26.865973,422682
2001-08-08,51.035801,51.821800,51.035801,51.513000,26.720316,452204
2001-08-09,51.513000,52.271000,50.867401,51.765701,26.851398,619343
2001-08-10,51.934101,52.130600,51.485001,51.597301,26.764038,566718
2001-08-13,51.653400,51.849899,50.895500,51.035801,26.472788,520924
2001-08-14,51.513000,51.513000,50.951599,51.007702,26.458208,329554
2001-08-15,null,null,null,null,null,null
2001-08-16,51.091900,51.597301,50.783199,50.895500,26.400017,781913
2001-08-17,51.176201,51.316502,50.530499,50.670898,26.283510,746513
2001-08-20,50.727001,50.755100,49.407600,50.165600,26.021400,1086941
2001-08-21,50.474400,50.474400,49.828701,49.969101,25.919479,448223
2001-08-22,null,null,null,null,null,null
2001-08-23,49.997101,49.997101,48.705799,48.818100,25.322445,885869
2001-08-24,49.407600,49.407600,48.509300,48.733898,25.278767,576481
2001-08-27,49.126900,49.379501,48.368900,48.509300,25.162266,527176
2001-08-28,48.284698,48.818100,47.639000,47.723301,24.754560,1110320
2001-08-29,47.723301,48.004002,46.123100,46.235401,23.982773,1914250
2001-08-30,46.600300,47.330200,46.038898,46.179298,23.953671,2081859
2001-08-31,46.067001,46.459999,44.775600,44.972099,23.327484,1346018
2001-09-03,44.972099,45.477501,44.073799,44.298401,22.978029,1305788
2001-09-04,44.354500,47.386398,44.242298,46.853001,24.303127,4698683
2001-09-05,47.947800,47.947800,46.319599,46.712601,24.230301,1377116
2001-09-06,46.319599,47.582901,46.038898,47.189899,24.477880,1418153
2001-09-07,46.179298,48.228600,46.179298,47.245998,24.506981,1341035
2001-09-10,47.723301,48.537399,46.824902,47.133701,24.448730,1282672
2001-09-11,47.161800,47.723301,46.516102,47.049500,24.405056,747351
2001-09-12,43.849300,46.151199,43.512402,45.449402,23.575066,1415250
2001-09-13,46.038898,46.038898,45.084400,45.421299,23.560490,558625
2001-09-14,45.280899,45.477501,42.277199,42.950901,22.279068,1330145
2001-09-17,44.354500,44.354500,39.778702,40.115601,20.808367,1789979
2001-09-18,39.582199,42.557899,39.582199,41.042000,21.288902,1187110
2001-09-19,42.108700,42.108700,39.862900,40.115601,20.808367,1540215
2001-09-20,39.862900,41.435001,39.245399,40.396301,20.953972,1332459
2001-09-21,39.806801,41.182400,39.469898,39.834900,20.662766,1338080
2001-09-24,40.985901,41.350800,40.284000,40.733200,21.128727,375107
2001-09-25,41.070099,41.743801,40.003300,40.256001,20.881193,917702
2001-09-26,40.284000,40.929699,39.750702,40.059502,20.779270,602739
2001-09-27,37.055698,39.133099,37.055698,37.757500,19.585199,2237346
2001-09-28,38.178600,39.582199,37.757500,38.908501,20.182232,1743954
2001-10-01,39.301498,40.143700,38.768101,39.105000,20.284159,765489
2001-10-02,null,null,null,null,null,null
2001-10-03,39.862900,40.312099,39.048901,39.189201,20.327837,703475
2001-10-04,39.582199,40.143700,39.301498,39.469898,20.473438,378823
2001-10-05,39.862900,40.705101,39.076900,40.480499,20.997644,888930
2001-10-08,39.301498,40.929699,38.852299,40.396301,20.953972,1293559
2001-10-09,40.508598,41.154301,40.199799,40.424400,20.968542,517033
2001-10-10,40.480499,40.985901,40.452499,40.817402,21.172401,444355
2001-10-11,41.266602,41.771900,40.564800,40.761299,21.143299,819084
2001-10-12,41.266602,41.350800,39.357700,40.199799,20.852047,1214031
2001-10-15,40.368301,41.491199,39.778702,41.210400,21.376255,814418
2001-10-16,41.154301,42.473701,40.985901,41.715698,21.638351,829347
2001-10-17,42.473701,43.315899,41.884201,42.894798,22.249966,1516737
2001-10-18,42.249100,45.196701,41.996498,44.859901,23.269283,3660621
2001-10-19,44.916000,45.449402,43.287800,44.298401,22.978029,1378983
2001-10-22,44.916000,45.140598,43.933498,44.579102,23.123632,1169080
2001-10-23,44.972099,45.954700,44.859901,44.944099,23.312965,1169547
2001-10-24,44.551102,46.038898,44.494900,44.916000,23.298386,1912555
2001-10-25,44.859901,45.084400,44.494900,44.916000,23.298386,859291
2001-10-26,null,null,null,null,null,null
2001-10-29,45.056400,45.421299,44.635300,44.944099,23.312965,962137
2001-10-30,44.775600,44.775600,43.737000,43.933498,22.788748,576849
2001-10-31,43.175499,43.175499,41.042000,42.277199,21.929611,924830
2001-11-01,42.389500,43.175499,41.996498,42.277199,21.929611,1153720
2001-11-02,42.810600,43.652699,42.445599,43.231701,22.424715,950911
2001-11-05,43.708900,44.242298,43.231701,43.680801,22.657669,585103
2001-11-06,44.859901,45.477501,44.101898,44.270302,22.963453,607801
2001-11-07,45.000198,45.112499,43.933498,44.073799,22.861523,463836
2001-11-08,44.607201,44.607201,43.652699,43.764999,22.701349,516242
2001-11-09,44.101898,47.245998,43.905399,46.207298,23.968193,3535358
2001-11-12,46.628399,48.116299,46.600300,47.611000,24.696306,2939670
2001-11-13,47.639000,48.172401,46.740700,47.751301,24.769083,1094587
2001-11-14,48.116299,48.705799,47.863602,48.116299,24.958414,374076
2001-11-15,48.004002,48.565399,47.723301,47.947800,24.871012,639476
2001-11-16,null,null,null,null,null,null
2001-11-19,48.846100,49.688301,48.032101,49.070702,25.453472,2722187
2001-11-20,50.530499,50.530499,48.790001,49.154900,25.497145,1814564
2001-11-21,48.846100,50.755100,48.621601,50.390099,26.137852,2005477
2001-11-22,51.091900,52.607899,50.811199,51.400700,26.662066,1946316
2001-11-23,51.737598,52.158699,50.530499,50.839298,26.370855,1210428
2001-11-26,52.130600,55.302799,51.344601,53.000900,27.492104,2700582
2001-11-27,53.365799,53.365799,51.485001,51.793800,26.865973,2014468
2001-11-28,51.934101,52.214901,51.372700,51.513000,26.720316,982055
2001-11-29,50.670898,51.316502,50.249802,50.418201,26.152435,1342691
2001-11-30,null,null,null,null,null,null
2001-12-03,50.670898,51.821800,50.418201,51.625301,26.778566,968909
2001-12-04,51.793800,53.169300,51.428799,52.692101,27.331919,1230058
2001-12-05,52.776299,53.758801,51.400700,51.653400,26.793142,1957298
2001-12-06,52.214901,52.720200,50.193600,50.586700,26.239832,1905160
2001-12-07,50.783199,52.776299,50.390099,52.383301,27.171747,2519480
2001-12-10,50.811199,53.590401,50.811199,53.309700,27.652287,1628385
2001-12-11,53.450001,55.246700,53.365799,54.320301,28.176487,1653973
2001-12-12,53.899200,55.022099,53.618500,53.983398,28.001736,825195
2001-12-13,54.432598,54.432598,50.586700,51.906101,26.924219,1345553
2001-12-14,50.811199,52.074501,50.811199,51.597301,26.764038,296265
2001-12-17,null,null,null,null,null,null
2001-12-18,51.709499,52.074501,48.902302,50.446301,26.167011,1162127
2001-12-19,50.530499,50.923500,49.744499,50.109402,25.992258,783984
2001-12-20,49.407600,52.130600,49.407600,51.765701,26.851398,1394432
2001-12-21,51.119999,52.579800,49.941002,50.390099,26.137852,923058
2001-12-24,49.969101,49.969101,48.425098,48.846100,25.336966,1007217
2001-12-25,null,null,null,null,null,null
2001-12-26,49.014599,49.800598,46.853001,47.189899,24.477880,618390
2001-12-27,46.909100,47.386398,44.466801,45.308998,23.502235,1724707
2001-12-28,45.196701,48.004002,44.438801,47.611000,24.696306,739804
2001-12-31,48.565399,49.351501,47.554798,48.902302,25.366114,344731
2002-01-01,48.846100,49.800598,48.004002,48.228600,25.016665,302944
2002-01-02,48.790001,49.435699,48.116299,49.182999,25.511721,365906
2002-01-03,49.407600,51.709499,49.407600,51.344601,26.632959,967169
2002-01-04,52.271000,53.899200,51.653400,53.506199,27.754206,1516509
2002-01-07,54.236099,56.004601,54.236099,55.471298,28.773527,1211062
2002-01-08,55.302799,57.015301,53.758801,55.667801,28.875450,2181460
2002-01-09,56.088902,57.267899,55.302799,56.790699,29.457911,1762702
2002-01-10,56.706501,59.092602,56.706501,58.559200,30.375250,2268599
2002-01-11,58.390800,59.261101,55.639702,56.173100,29.137552,1381393
2002-01-14,56.734501,58.334702,56.734501,57.211800,29.676346,511600
2002-01-15,58.952301,59.513699,56.481899,56.818699,29.472437,918584
2002-01-16,56.987202,58.840000,56.650299,58.166199,30.171394,771468
2002-01-17,58.390800,61.085800,57.408298,60.383900,31.321737,2532681
2002-01-18,56.145000,62.601700,56.145000,61.141899,31.714930,1608964
2002-01-21,62.320900,63.893002,60.103199,63.612301,32.996346,2139706
2002-01-22,64.005302,64.005302,60.103199,60.692699,31.481915,1144595
2002-01-23,60.636600,61.141899,58.110100,58.194302,30.185972,1583277
2002-01-24,58.474998,58.671501,56.145000,56.313400,29.210339,1351960
2002-01-25,54.208000,56.145000,52.692101,53.141300,27.564932,2414348
2002-01-28,53.337700,54.460701,52.607899,54.179901,28.103668,1182810
2002-01-29,54.572899,54.853699,53.141300,53.646500,27.826981,915659
2002-01-30,53.899200,56.088902,53.337700,55.808102,28.948229,1666460
2002-01-31,56.145000,57.324100,55.639702,56.257301,29.181229,1604276
2002-02-01,57.211800,57.548599,56.173100,56.734501,29.428759,978326
2002-02-04,56.706501,57.155602,55.864300,56.060799,29.079304,595503
2002-02-05,56.201099,56.201099,54.769501,55.022099,28.540518,874692
2002-02-06,55.302799,57.548599,55.302799,56.706501,29.414234,1526218
2002-02-07,56.145000,58.334702,56.060799,56.201099,29.152082,1341368
2002-02-08,56.818699,57.492500,55.751999,56.173100,29.137552,742766
2002-02-11,56.594200,58.671501,56.425701,57.885502,30.025803,1642563
2002-02-12,59.513699,60.580502,58.615398,59.064499,30.637362,2417782
2002-02-13,60.075100,60.075100,58.446899,58.587299,30.389822,802034
2002-02-14,59.176800,59.513699,58.053902,59.008400,30.608253,977889
2002-02-15,60.636600,62.264801,59.513699,61.591099,31.947926,3321353
2002-02-18,61.787601,63.135101,60.383900,60.833099,31.554745,1436862
2002-02-19,61.141899,61.563000,58.699600,58.840000,30.520908,876714
2002-02-20,59.513699,59.597900,57.885502,57.969700,30.069473,616475
2002-02-21,58.615398,59.092602,57.885502,57.997799,30.084047,537601
2002-02-22,58.362701,63.808800,58.110100,63.556099,32.967194,6081148
2002-02-25,63.443901,65.015900,62.938499,63.247299,32.807014,4558790
2002-02-26,63.864899,64.819397,62.040199,62.938499,32.646839,5281250
2002-02-27,63.163101,63.949200,61.815701,62.236698,32.282803,1830715
2002-02-28,62.236698,64.286003,58.390800,59.317200,30.768429,5061348
2002-03-01,59.457600,60.355900,58.446899,59.485600,30.855787,1181172
2002-03-04,60.496201,62.601700,59.878700,61.759499,32.035282,3880589
2002-03-05,57.324100,63.331600,57.324100,59.625999,30.928608,1668107
2002-03-06,57.913601,59.148800,56.706501,57.352100,29.749113,2706218
2002-03-07,57.267899,58.334702,56.313400,57.997799,30.084047,2005227
2002-03-08,59.176800,60.075100,57.576698,57.885502,30.025803,1636217
2002-03-11,58.811901,58.811901,57.099499,57.211800,29.676346,668273
2002-03-12,57.604801,57.604801,55.050201,55.359001,28.715277,1152484
2002-03-13,55.751999,56.678398,55.751999,56.257301,29.181229,810175
2002-03-14,56.341499,56.987202,55.639702,56.116901,29.108408,477300
2002-03-15,56.537998,56.706501,55.920399,56.173100,29.137552,413406
2002-03-18,57.267899,58.671501,56.622200,57.604801,29.880194,1138091
2002-03-19,59.008400,59.457600,56.762600,57.043301,29.588934,598388
2002-03-20,57.408298,57.829300,56.032700,56.257301,29.181229,845096
2002-03-21,56.145000,56.706501,55.920399,56.088902,29.093882,343970
2002-03-22,56.706501,56.706501,55.667801,56.060799,29.079304,388950
2002-03-25,null,null,null,null,null,null
2002-03-26,56.931000,56.931000,55.218601,56.032700,29.064734,485578
2002-03-27,56.229198,56.594200,54.236099,54.432598,28.234739,1492049
2002-03-28,54.629101,55.583500,54.348400,54.881699,28.467697,1278840
2002-03-29,null,null,null,null,null,null
2002-04-01,55.246700,55.527401,54.797501,54.937901,28.496840,395168
2002-04-02,55.274799,56.650299,55.078300,55.892300,28.991901,404738
2002-04-03,55.723900,56.425701,55.218601,55.611599,28.846304,436548
2002-04-04,55.836201,56.566101,55.639702,55.976601,29.035629,305017
2002-04-05,56.397701,56.622200,55.583500,55.751999,28.919128,514064
2002-04-08,56.706501,57.436298,56.032700,56.145000,29.122980,1140276
2002-04-09,56.285400,57.099499,56.032700,56.173100,29.137552,421984
2002-04-10,56.481899,56.959099,55.106300,56.313400,29.210339,706417
2002-04-11,57.071400,58.559200,57.071400,58.138100,30.156826,1178465
2002-04-12,58.082001,59.766399,57.941601,58.868000,30.535429,2929433
2002-04-15,59.345299,59.513699,57.632900,58.025902,30.098623,781863
2002-04-16,57.183701,58.390800,57.127499,57.436298,29.792784,427778
2002-04-17,58.082001,58.952301,57.745098,58.699600,30.448078,688795
2002-04-18,59.148800,62.180599,59.148800,61.871799,32.093529,3712459
2002-04-19,62.180599,63.163101,59.654099,62.012199,32.166359,3429985
2002-04-22,62.601700,62.770100,61.141899,61.450699,31.875105,994934
2002-04-23,60.636600,61.619099,60.636600,61.254200,31.773176,403242
2002-04-24,61.338402,62.096401,60.805000,61.647202,31.977026,488230
2002-04-25,62.320900,63.163101,61.647202,62.770100,32.559483,1100205
2002-04-26,60.524300,63.949200,60.524300,63.696499,33.040020,1526745
2002-04-29,62.657799,63.864899,61.787601,63.135101,32.748817,676005
2002-04-30,62.377102,63.415798,62.208698,62.545502,32.442986,631233
2002-05-01,null,null,null,null,null,null
2002-05-02,63.022800,65.605400,62.882401,64.426399,33.418633,2706583
2002-05-03,64.819397,65.352798,63.163101,64.229897,33.316700,2468001
2002-05-06,64.426399,66.812599,64.061401,66.503799,34.496189,2072101
2002-05-07,65.156303,66.812599,65.156303,66.587997,34.539871,1146309
2002-05-08,67.065201,68.637299,67.037102,67.963501,35.253361,2481421
2002-05-09,64.566704,69.282898,64.566704,67.374001,34.947575,1657656
2002-05-10,67.514397,67.514397,65.689697,65.858101,34.161266,880424
2002-05-13,65.689697,66.251099,65.240501,65.661598,34.059341,565080
2002-05-14,66.026497,66.812599,65.465103,66.419502,34.452469,882184
2002-05-15,66.812599,66.812599,64.594803,65.605400,34.030186,853269
2002-05-16,67.374001,67.374001,64.707100,66.026497,34.248608,863826
2002-05-17,65.745796,66.419502,64.875504,65.998497,34.234085,987493
2002-05-20,65.970398,65.970398,64.847504,65.324699,33.884586,614067
2002-05-21,63.471901,64.566704,60.664700,62.770100,32.559483,1059122
2002-05-22,61.759499,62.994701,60.440102,60.973499,31.627571,777816
2002-05-23,60.917301,61.759499,58.418900,58.811901,30.506325,1576602
2002-05-24,60.468201,63.163101,59.513699,62.966599,32.661419,820406
2002-05-27,64.566704,66.812599,61.731400,63.135101,32.748817,801626
2002-05-28,60.861198,61.759499,59.233002,59.569901,32.989605,702087
2002-05-29,60.103199,60.552399,58.980301,59.766399,33.098423,1610065
2002-05-30,60.047100,62.685902,59.878700,60.159401,33.316074,1999574
2002-05-31,60.075100,62.264801,59.513699,61.506901,34.062313,1683355
2002-06-03,62.629700,67.795097,62.629700,66.756401,36.969463,4072986
2002-06-04,66.812599,68.749603,66.110703,67.654701,37.466946,4056797
2002-06-05,67.907402,70.321602,67.907402,69.086403,38.259811,4267845
2002-06-06,69.619797,69.900497,67.093300,67.598602,37.435883,2720734
2002-06-07,66.868698,69.395203,66.587997,67.289803,37.264866,2458778
2002-06-10,68.103897,71.809502,68.103897,71.388397,39.534653,5540440
2002-06-11,72.427002,73.353401,71.893700,72.286697,40.032127,4018942
2002-06-12,72.988503,75.178200,71.865601,73.353401,40.622860,5134941
2002-06-13,73.549896,77.704697,72.090202,72.483200,40.140942,2252379
2002-06-14,72.932404,75.402702,72.258598,74.139503,41.058208,5518008
2002-06-17,75.795799,76.497597,74.672897,75.346603,41.726692,4230318
2002-06-18,75.655403,76.076500,73.549896,74.223701,41.104832,3335123
2002-06-19,74.532501,74.953598,71.640999,72.370903,40.078766,2540369
2002-06-20,73.493797,73.493797,71.079597,71.921799,39.830044,3119328
2002-06-21,72.230598,74.251801,71.388397,72.876198,40.358582,3179709
