Gmt time,Open,High,Low,Close,Volume
19.01.2019 00:00:00.000,1.13614,1.13614,1.13614,1.13614,0
20.01.2019 00:00:00.000,1.13603,1.13680,1.13602,1.13650,7081870117.1875
21.01.2019 00:00:00.000,1.13651,1.13910,1.13567,1.13688,237382046875
22.01.2019 00:00:00.000,1.13687,1.13739,1.13361,1.13633,365964562500
23.01.2019 00:00:00.000,1.13634,1.13942,1.13505,1.13861,378517625000
24.01.2019 00:00:00.000,1.13861,1.13913,1.12892,1.13126,436798062500
25.01.2019 00:00:00.000,1.13127,1.14176,1.13049,1.14032,421710468750
26.01.2019 00:00:00.000,1.14032,1.14032,1.14032,1.14032,0
27.01.2019 00:00:00.000,1.14005,1.14134,1.14004,1.14127,7595100097.6563
28.01.2019 00:00:00.000,1.14127,1.14436,1.13900,1.14294,354877875000
29.01.2019 00:00:00.000,1.14295,1.14501,1.14111,1.14348,424913437500
30.01.2019 00:00:00.000,1.14348,1.15016,1.14062,1.14853,431876781250
31.01.2019 00:00:00.000,1.14852,1.15141,1.14356,1.14482,477127375000
01.02.2019 00:00:00.000,1.14482,1.14884,1.14343,1.14547,398191531250
02.02.2019 00:00:00.000,1.14547,1.14547,1.14547,1.14547,0
03.02.2019 00:00:00.000,1.14503,1.14581,1.14503,1.14543,6497220214.8438
04.02.2019 00:00:00.000,1.14543,1.14603,1.14244,1.14349,367141968750
05.02.2019 00:00:00.000,1.14348,1.14404,1.14011,1.14087,331771968750
06.02.2019 00:00:00.000,1.14087,1.14091,1.13608,1.13656,350166093750
07.02.2019 00:00:00.000,1.13655,1.13675,1.13244,1.13382,375756250000
08.02.2019 00:00:00.000,1.13382,1.13508,1.13207,1.13207,330732812500
09.02.2019 00:00:00.000,1.13207,1.13207,1.13207,1.13207,0
10.02.2019 00:00:00.000,1.13186,1.13248,1.13148,1.13237,8475740234.375
11.02.2019 00:00:00.000,1.13239,1.13298,1.12672,1.12785,378811625000
12.02.2019 00:00:00.000,1.12785,1.13396,1.12577,1.13336,404102656250
13.02.2019 00:00:00.000,1.13336,1.13414,1.12490,1.12646,380532406250
14.02.2019 00:00:00.000,1.12646,1.13098,1.12498,1.12947,416725562500
15.02.2019 00:00:00.000,1.12946,1.13061,1.12340,1.12925,428528343750
16.02.2019 00:00:00.000,1.12925,1.12925,1.12925,1.12925,0
17.02.2019 00:00:00.000,1.12906,1.12959,1.12889,1.12948,8065100097.6563
18.02.2019 00:00:00.000,1.12948,1.13338,1.12937,1.13114,264432375000
19.02.2019 00:00:00.000,1.13115,1.13574,1.12755,1.13399,408625031250
20.02.2019 00:00:00.000,1.13399,1.13711,1.13249,1.13461,393154500000
21.02.2019 00:00:00.000,1.13461,1.13663,1.13202,1.13398,444394718750
22.02.2019 00:00:00.000,1.13399,1.13556,1.13161,1.13319,385471656250
23.02.2019 00:00:00.000,1.13319,1.13319,1.13319,1.13319,0
24.02.2019 00:00:00.000,1.13340,1.13421,1.13281,1.13420,10788870117.1875
25.02.2019 00:00:00.000,1.13421,1.13675,1.13367,1.13647,368447750000
26.02.2019 00:00:00.000,1.13647,1.14027,1.13450,1.13930,417596312500
27.02.2019 00:00:00.000,1.13931,1.14036,1.13622,1.13795,422988343750
28.02.2019 00:00:00.000,1.13796,1.14197,1.13595,1.13730,457608468750
01.03.2019 00:00:00.000,1.13731,1.14085,1.13533,1.13633,405553750000
02.03.2019 00:00:00.000,1.13633,1.13633,1.13633,1.13633,0
03.03.2019 00:00:00.000,1.13811,1.13826,1.13722,1.13749,10698120117.1875
04.03.2019 00:00:00.000,1.13749,1.13750,1.13090,1.13362,406415656250
05.03.2019 00:00:00.000,1.13363,1.13384,1.12895,1.13060,394725250000
06.03.2019 00:00:00.000,1.13059,1.13245,1.12855,1.13129,322848125000
07.03.2019 00:00:00.000,1.13130,1.13202,1.11764,1.11980,390830406250
08.03.2019 00:00:00.000,1.11980,1.12461,1.11852,1.12311,374351000000
09.03.2019 00:00:00.000,1.12311,1.12311,1.12311,1.12311,0
10.03.2019 00:00:00.000,1.12316,1.12374,1.12304,1.12315,7755259765.625
11.03.2019 00:00:00.000,1.12315,1.12738,1.12217,1.12591,323944156250
12.03.2019 00:00:00.000,1.12590,1.13049,1.12492,1.12865,320871937500
13.03.2019 00:00:00.000,1.12864,1.13385,1.12773,1.13303,305061062500
14.03.2019 00:00:00.000,1.13304,1.13361,1.12940,1.13064,328504875000
15.03.2019 00:00:00.000,1.13066,1.13443,1.13000,1.13240,289446968750
16.03.2019 00:00:00.000,1.13240,1.13240,1.13240,1.13240,0
17.03.2019 00:00:00.000,1.13201,1.13277,1.13189,1.13192,6321370117.1875
18.03.2019 00:00:00.000,1.13193,1.13589,1.13192,1.13360,256610218750
19.03.2019 00:00:00.000,1.13360,1.13615,1.13336,1.13542,272290750000
20.03.2019 00:00:00.000,1.13543,1.14480,1.13354,1.14284,367710750000
21.03.2019 00:00:00.000,1.14282,1.14373,1.13425,1.13737,355410406250
22.03.2019 00:00:00.000,1.13737,1.13905,1.12732,1.13004,402377656250
23.03.2019 00:00:00.000,1.13004,1.13004,1.13004,1.13004,0
24.03.2019 00:00:00.000,1.12892,1.13011,1.12883,1.12955,8383660156.25
25.03.2019 00:00:00.000,1.12956,1.13314,1.12889,1.13151,341816031250
26.03.2019 00:00:00.000,1.13152,1.13259,1.12632,1.12738,336568125000
27.03.2019 00:00:00.000,1.12737,1.12855,1.12421,1.12521,422556437500
28.03.2019 00:00:00.000,1.12518,1.12612,1.12135,1.12298,426452187500
29.03.2019 00:00:00.000,1.12297,1.12466,1.12098,1.12179,424280375000
30.03.2019 00:00:00.000,1.12179,1.12179,1.12179,1.12179,0
31.03.2019 00:00:00.000,1.12254,1.12312,1.12199,1.12231,10782179687.5
01.04.2019 00:00:00.000,1.12231,1.12498,1.11984,1.12049,414214375000
02.04.2019 00:00:00.000,1.12049,1.12160,1.11836,1.12032,437698156250
03.04.2019 00:00:00.000,1.12032,1.12547,1.12019,1.12446,464945656250
04.04.2019 00:00:00.000,1.12447,1.12475,1.12059,1.12222,382615906250
05.04.2019 00:00:00.000,1.12222,1.12472,1.12099,1.12142,331661343750
06.04.2019 00:00:00.000,1.12142,1.12142,1.12142,1.12142,0
07.04.2019 00:00:00.000,1.12138,1.12213,1.12118,1.12181,7693850097.6563
08.04.2019 00:00:00.000,1.12181,1.12744,1.12148,1.12555,386557531250
09.04.2019 00:00:00.000,1.12557,1.12842,1.12554,1.12655,384052250000
10.04.2019 00:00:00.000,1.12654,1.12876,1.12294,1.12758,433096781250
11.04.2019 00:00:00.000,1.12759,1.12873,1.12498,1.12601,382614593750
12.04.2019 00:00:00.000,1.12602,1.13239,1.12572,1.12976,401664281250
13.04.2019 00:00:00.000,1.12976,1.12976,1.12976,1.12976,0
