Timestamp, Close, Volume, Open, High, Low
2019-06-24 00:00:00, $137.78,20628840, $137, $138.4, $137
2019-06-21 00:00:00, $136.97,36727890, $136.58, $137.73, $136.46
2019-06-20 00:00:00, $136.95,33042590, $137.45, $137.66, $135.72
2019-06-19 00:00:00, $135.69,23744440, $135, $135.93, $133.81
2019-06-18 00:00:00, $135.16,25934460, $134.19, $135.24, $133.57
2019-06-17 00:00:00, $132.85,14517790, $132.63, $133.73, $132.53
2019-06-14 00:00:00, $132.45,17821700, $132.26, $133.79, $131.64
2019-06-13 00:00:00, $132.32,17200850, $131.98, $132.67, $131.56
2019-06-12 00:00:00, $131.49,17092460, $131.4, $131.97, $130.71
2019-06-11 00:00:00, $132.1,23913730, $133.88, $134.24, $131.2757
2019-06-10 00:00:00, $132.6,26477100, $132.4, $134.08, $132
2019-06-07 00:00:00, $131.4,33885590, $129.19, $132.25, $128.26
2019-06-06 00:00:00, $127.82,21458960, $126.44, $127.97, $125.6
2019-06-05 00:00:00, $125.83,24926140, $124.95, $125.87, $124.21
2019-06-04 00:00:00, $123.16,29382640, $121.28, $123.28, $120.6522
2019-06-03 00:00:00, $119.84,37983640, $123.85, $124.37, $119.01
2019-05-31 00:00:00, $123.68,26646770, $124.23, $124.615, $123.32
2019-05-30 00:00:00, $125.73,16829610, $125.26, $125.76, $124.78
2019-05-29 00:00:00, $124.94,22763140, $125.38, $125.39, $124.04
2019-05-28 00:00:00, $126.16,23128360, $126.98, $128, $126.05
2019-05-24 00:00:00, $126.24,14123360, $126.91, $127.415, $125.97
2019-05-23 00:00:00, $126.18,23603810, $126.2, $126.29, $124.74
2019-05-22 00:00:00, $127.67,15396490, $126.62, $128.24, $126.52
2019-05-21 00:00:00, $126.9,15293260, $127.43, $127.5273, $126.58
2019-05-20 00:00:00, $126.22,23706930, $126.52, $127.5894, $125.7607
2019-05-17 00:00:00, $128.07,25770540, $128.305, $130.46, $127.92
2019-05-16 00:00:00, $128.93,30112220, $126.75, $129.38, $126.46
2019-05-15 00:00:00, $126.02,24722710, $124.26, $126.71, $123.7
2019-05-14 00:00:00, $124.73,25266320, $123.87, $125.88, $123.7
2019-05-13 00:00:00, $123.35,33944920, $124.11, $125.55, $123.04
2019-05-10 00:00:00, $127.13,30915080, $124.91, $127.93, $123.82
2019-05-09 00:00:00, $125.5,27235840, $124.29, $125.79, $123.57
2019-05-08 00:00:00, $125.51,28419000, $125.44, $126.37, $124.75
2019-05-07 00:00:00, $125.52,36017660, $126.46, $127.18, $124.22
2019-05-06 00:00:00, $128.15,24239460, $126.39, $128.56, $126.11
2019-05-03 00:00:00, $128.9,24911130, $127.36, $129.43, $127.25
2019-05-02 00:00:00, $126.21,27350160, $127.98, $128, $125.52
2019-05-01 00:00:00, $127.88,26821690, $130.53, $130.65, $127.7
2019-04-30 00:00:00, $130.6,24041490, $129.81, $130.7, $129.3947
2019-04-29 00:00:00, $129.77,16179580, $129.9, $130.18, $129.35
2019-04-26 00:00:00, $129.89,23306180, $129.7, $130.5152, $129.02
2019-04-25 00:00:00, $129.15,37927120, $130.06, $131.37, $128.83
2019-04-24 00:00:00, $125.01,29919920, $125.79, $125.85, $124.52
2019-04-23 00:00:00, $125.44,23539620, $124.1, $125.58, $123.83
2019-04-22 00:00:00, $123.76,14825150, $122.62, $124, $122.57
2019-04-18 00:00:00, $123.37,27651970, $122.19, $123.52, $121.3018
2019-04-17 00:00:00, $121.77,19012080, $121.24, $121.85, $120.54
2019-04-16 00:00:00, $120.77,14054870, $121.64, $121.65, $120.1
2019-04-15 00:00:00, $121.05,15526260, $120.94, $121.58, $120.57
2019-04-12 00:00:00, $120.95,19719730, $120.64, $120.98, $120.37
2019-04-11 00:00:00, $120.33,13758010, $120.54, $120.85, $119.92
2019-04-10 00:00:00, $120.19,14540330, $119.76, $120.35, $119.54
2019-04-09 00:00:00, $119.28,17275470, $118.63, $119.54, $118.58
2019-04-08 00:00:00, $119.93,15113170, $119.81, $120.02, $118.64
2019-04-05 00:00:00, $119.89,15737990, $119.39, $120.23, $119.37
2019-04-04 00:00:00, $119.36,20090610, $120.1, $120.23, $118.38
2019-04-03 00:00:00, $119.97,22354020, $119.86, $120.43, $119.15
2019-04-02 00:00:00, $119.19,16413430, $119.06, $119.48, $118.52
2019-04-01 00:00:00, $119.02,19885780, $118.95, $119.1085, $118.1
2019-03-29 00:00:00, $117.94,25375220, $118.07, $118.32, $116.96
2019-03-28 00:00:00, $116.93,17527550, $117.44, $117.58, $116.13
2019-03-27 00:00:00, $116.77,22669440, $117.875, $118.21, $115.5215
2019-03-26 00:00:00, $117.91,25986230, $118.62, $118.705, $116.85
2019-03-25 00:00:00, $117.66,26641480, $116.56, $118.01, $116.3224
2019-03-22 00:00:00, $117.05,32346990, $119.5, $119.59, $117.04
2019-03-21 00:00:00, $120.22,29747140, $117.135, $120.82, $117.09
2019-03-20 00:00:00, $117.52,26110540, $117.39, $118.75, $116.71
2019-03-19 00:00:00, $117.65,35304130, $118.09, $118.44, $116.99
2019-03-18 00:00:00, $117.57,31098780, $116.17, $117.61, $116.05
2019-03-15 00:00:00, $115.91,54025470, $115.34, $117.25, $114.59
2019-03-14 00:00:00, $114.59,30414810, $114.54, $115.2, $114.33
2019-03-13 00:00:00, $114.5,35311160, $114.13, $115, $113.78
2019-03-12 00:00:00, $113.62,26103480, $112.82, $113.99, $112.6499
2019-03-11 00:00:00, $112.83,24525610, $110.99, $112.95, $110.98
2019-03-08 00:00:00, $110.51,22803110, $109.16, $110.71, $108.8
2019-03-07 00:00:00, $110.39,25320540, $111.4, $111.55, $109.865
2019-03-06 00:00:00, $111.75,17651130, $111.87, $112.66, $111.43
2019-03-05 00:00:00, $111.7,19090780, $112.25, $112.39, $111.23
2019-03-04 00:00:00, $112.26,25869380, $113.02, $113.25, $110.8
2019-03-01 00:00:00, $112.53,20821260, $112.89, $113.02, $111.665
2019-02-28 00:00:00, $112.03,28948570, $112.04, $112.88, $111.73
2019-02-27 00:00:00, $112.17,21471170, $111.69, $112.36, $110.88
2019-02-26 00:00:00, $112.36,21513210, $111.26, $113.24, $111.17
2019-02-25 00:00:00, $111.59,23723500, $111.76, $112.18, $111.26
2019-02-22 00:00:00, $110.97,27746840, $110.05, $111.2, $109.82
2019-02-21 00:00:00, $109.41,28856200, $106.9, $109.48, $106.87
2019-02-20 00:00:00, $107.15,21603580, $107.86, $107.94, $106.29
2019-02-19 00:00:00, $108.17,17982860, $107.79, $108.66, $107.78
2019-02-15 00:00:00, $108.22,26589160, $107.91, $108.3, $107.3624
2019-02-14 00:00:00, $106.9,21745770, $106.31, $107.29, $105.66
2019-02-13 00:00:00, $106.81,18337830, $107.5, $107.78, $106.71
2019-02-12 00:00:00, $106.89,25018670, $106.14, $107.14, $105.48
2019-02-11 00:00:00, $105.25,18753750, $106.2, $106.58, $104.965
2019-02-08 00:00:00, $105.67,21453990, $104.39, $105.78, $104.2603
2019-02-07 00:00:00, $105.27,29735930, $105.185, $105.59, $104.29
2019-02-06 00:00:00, $106.03,20577980, $107, $107, $105.53
2019-02-05 00:00:00, $107.22,27270810, $106.06, $107.27, $105.96
2019-02-04 00:00:00, $105.74,31216260, $102.87, $105.8, $102.77
2019-02-01 00:00:00, $102.78,35243730, $103.775, $104.0999, $102.35
2019-01-31 00:00:00, $104.43,55442870, $103.8, $105.22, $103.18
2019-01-30 00:00:00, $106.38,47203190, $104.62, $106.38, $104.33
2019-01-29 00:00:00, $102.94,31262200, $104.88, $104.97, $102.17
2019-01-28 00:00:00, $105.08,29402020, $106.26, $106.48, $104.66
2019-01-25 00:00:00, $107.17,31182240, $107.24, $107.88, $106.59
2019-01-24 00:00:00, $106.2,23125910, $106.86, $107, $105.34
2019-01-23 00:00:00, $106.71,25512110, $106.12, $107.04, $105.34
2019-01-22 00:00:00, $105.68,32092050, $106.75, $107.1, $104.86
2019-01-18 00:00:00, $107.71,37299850, $107.46, $107.9, $105.91
2019-01-17 00:00:00, $106.12,27151570, $105, $106.625, $104.76
2019-01-16 00:00:00, $105.38,29655860, $105.26, $106.255, $104.96
2019-01-15 00:00:00, $105.01,31537490, $102.51, $105.05, $101.88
2019-01-14 00:00:00, $102.05,27194560, $101.9, $102.8716, $101.26
2019-01-11 00:00:00, $102.8,28235260, $103.19, $103.44, $101.64
2019-01-10 00:00:00, $103.6,29978930, $103.22, $103.75, $102.38
2019-01-09 00:00:00, $104.27,32261890, $103.86, $104.88, $103.2445
2019-01-08 00:00:00, $102.8,31322920, $103.04, $103.97, $101.7134
2019-01-07 00:00:00, $102.06,35567820, $101.64, $103.2681, $100.98
2019-01-04 00:00:00, $101.93,43982700, $99.72, $102.51, $98.93
2019-01-03 00:00:00, $97.4,42111650, $100.1, $100.185, $97.2
2019-01-02 00:00:00, $101.12,35145360, $99.55, $101.75, $98.94
2018-12-31 00:00:00, $101.57,33161320, $101.29, $102.4, $100.44
2018-12-28 00:00:00, $100.39,38160810, $102.09, $102.41, $99.52
2018-12-27 00:00:00, $101.18,49162950, $99.3, $101.19, $96.4
2018-12-26 00:00:00, $100.56,51330280, $95.14, $100.69, $93.96
2018-12-24 00:00:00, $94.13,43935190, $97.68, $97.97, $93.98
2018-12-21 00:00:00, $98.23,110945000, $101.63, $103, $97.46
2018-12-20 00:00:00, $101.51,70221500, $103.05, $104.31, $98.78
2018-12-19 00:00:00, $103.69,68110780, $103.65, $106.88, $101.35
2018-12-18 00:00:00, $103.97,48033550, $103.75, $104.51, $102.52
2018-12-17 00:00:00, $102.89,56837160, $105.41, $105.8, $101.71
2018-12-14 00:00:00, $106.03,46961130, $108.25, $109.26, $105.5
2018-12-13 00:00:00, $109.45,30600890, $109.58, $110.87, $108.63
2018-12-12 00:00:00, $109.08,36169700, $110.89, $111.27, $109.04
2018-12-11 00:00:00, $108.59,42342240, $109.8, $110.95, $107.44
2018-12-10 00:00:00, $107.59,40463870, $104.8, $107.98, $103.89
2018-12-07 00:00:00, $104.82,44391210, $108.38, $109.45, $104.3
2018-12-06 00:00:00, $109.19,47866160, $105.82, $109.24, $105
2018-12-04 00:00:00, $108.52,44572140, $111.94, $112.6373, $108.2115
2018-12-03 00:00:00, $112.09,34293960, $113, $113.42, $110.73
2018-11-30 00:00:00, $110.89,33652230, $110.7, $110.97, $109.36
2018-11-29 00:00:00, $110.19,27792540, $110.33, $111.115, $109.03
2018-11-28 00:00:00, $111.12,46132310, $107.89, $111.33, $107.86
2018-11-27 00:00:00, $107.14,29063180, $106.27, $107.33, $105.36
2018-11-26 00:00:00, $106.47,32258530, $104.79, $106.63, $104.58
2018-11-23 00:00:00, $103.07,13823100, $102.17, $103.8099, $102
2018-11-21 00:00:00, $103.11,28121990, $103.6, $104.43, $102.24
2018-11-20 00:00:00, $101.71,63988520, $101.8, $102.97, $99.3528
2018-11-19 00:00:00, $104.62,43324610, $108.27, $108.56, $103.55
2018-11-16 00:00:00, $108.29,33494830, $107.08, $108.88, $106.8
2018-11-15 00:00:00, $107.28,38430970, $104.99, $107.8, $103.91
2018-11-14 00:00:00, $104.97,39451290, $108.1, $108.26, $104.47
2018-11-13 00:00:00, $106.94,35360680, $107.55, $108.74, $106.64
2018-11-12 00:00:00, $106.87,33595910, $109.42, $109.96, $106.1
2018-11-09 00:00:00, $109.57,32011930, $110.85, $111.45, $108.76
2018-11-08 00:00:00, $111.75,25479410, $111.8, $112.21, $110.91
2018-11-07 00:00:00, $111.96,37864220, $109.44, $112.24, $109.4
2018-11-06 00:00:00, $107.72,24217640, $107.38, $108.84, $106.28
2018-11-05 00:00:00, $107.51,27908600, $106.37, $107.74, $105.9
2018-11-02 00:00:00, $106.16,37591700, $106.48, $107.32, $104.975
2018-11-01 00:00:00, $105.92,33243300, $107.05, $107.32, $105.53
2018-10-31 00:00:00, $106.81,51042220, $105.435, $108.14, $105.39
2018-10-30 00:00:00, $103.73,65273360, $103.66, $104.38, $100.11
2018-10-29 00:00:00, $103.85,55101300, $108.105, $108.7, $101.63
2018-10-26 00:00:00, $106.96,55480820, $105.69, $108.75, $104.76
2018-10-25 00:00:00, $108.3,61550620, $106.55, $109.27, $106.15
2018-10-24 00:00:00, $102.32,63236450, $108.41, $108.49, $101.5901
2018-10-23 00:00:00, $108.1,43531680, $107.77, $108.97, $105.11
2018-10-22 00:00:00, $109.63,26484510, $109.32, $110.54, $108.24
2018-10-19 00:00:00, $108.66,32751070, $108.93, $110.86, $108.21
2018-10-18 00:00:00, $108.5,31794350, $110.1, $110.53, $107.83
2018-10-17 00:00:00, $110.71,25873980, $111.68, $111.81, $109.5482
2018-10-16 00:00:00, $111,31154210, $109.54, $111.41, $108.95
2018-10-15 00:00:00, $107.6,32001580, $108.91, $109.48, $106.9468
2018-10-12 00:00:00, $109.57,46718940, $109.01, $111.24, $107.12
2018-10-11 00:00:00, $105.91,63629560, $105.35, $108.93, $104.2
2018-10-10 00:00:00, $106.16,60560740, $111.24, $111.5, $105.79
2018-10-09 00:00:00, $112.26,26187200, $111.14, $113.08, $110.8
2018-10-08 00:00:00, $110.85,29477750, $111.66, $112.03, $109.34
2018-10-05 00:00:00, $112.13,29062670, $112.63, $113.17, $110.64
2018-10-04 00:00:00, $112.79,34475710, $114.61, $114.7588, $111.63
2018-10-03 00:00:00, $115.17,16130010, $115.42, $116.18, $114.93
2018-10-02 00:00:00, $115.15,20180030, $115.3, $115.84, $114.44
2018-10-01 00:00:00, $115.61,18610500, $114.75, $115.68, $114.73
2018-09-28 00:00:00, $114.37,20525950, $114.19, $114.57, $113.68
2018-09-27 00:00:00, $114.41,19053590, $114.78, $114.91, $114.2
2018-09-26 00:00:00, $113.98,19322530, $114.47, $115.055, $113.74
2018-09-25 00:00:00, $114.45,20782110, $114.8, $115.1, $113.75
2018-09-24 00:00:00, $114.67,25273510, $113.03, $114.9, $112.2175
2018-09-21 00:00:00, $114.26,70363000, $114, $115.29, $113.51
2018-09-20 00:00:00, $113.57,23667500, $112.28, $113.8, $111.93
2018-09-19 00:00:00, $111.7,21663020, $113.05, $113.32, $111.035
2018-09-18 00:00:00, $113.21,22114560, $112.19, $113.695, $111.72
2018-09-17 00:00:00, $112.14,20332830, $113.69, $113.7, $111.86
2018-09-14 00:00:00, $113.37,18261950, $113.36, $113.73, $112.44
2018-09-13 00:00:00, $112.91,25107230, $112.12, $113.725, $112.12
2018-09-12 00:00:00, $111.71,18855340, $111.43, $111.85, $110.51
2018-09-11 00:00:00, $111.24,24081240, $108.9, $111.59, $108.89
2018-09-10 00:00:00, $109.38,19887280, $108.84, $109.64, $108.36
2018-09-07 00:00:00, $108.21,22273530, $108.23, $108.7248, $107.23
2018-09-06 00:00:00, $108.74,23226430, $108.25, $108.99, $107.51
2018-09-05 00:00:00, $108.49,32838650, $111.01, $111.42, $108.1
2018-09-04 00:00:00, $111.71,22558040, $110.85, $111.955, $110.22
2018-08-31 00:00:00, $112.33,23217310, $111.685, $112.777, $111.515
2018-08-30 00:00:00, $111.95,22759640, $111.67, $112.61, $111.44
2018-08-29 00:00:00, $112.02,20747500, $110.45, $112.03, $110.27
2018-08-28 00:00:00, $110.26,19144860, $109.94, $110.5, $109.79
2018-08-27 00:00:00, $109.6,19439380, $109.27, $109.64, $108.51
2018-08-24 00:00:00, $108.4,17188010, $107.67, $108.56, $107.56
2018-08-23 00:00:00, $107.56,17996860, $107.15, $108.18, $106.87
2018-08-22 00:00:00, $107.06,17878840, $105.85, $107.34, $105.78
2018-08-21 00:00:00, $105.98,22825830, $106.92, $107.35, $105.85
2018-08-20 00:00:00, $106.87,17327110, $107.51, $107.9, $106.48
2018-08-17 00:00:00, $107.58,18051970, $107.36, $107.9, $106.69
2018-08-16 00:00:00, $107.64,20687500, $108.3, $108.86, $107.3
2018-08-15 00:00:00, $107.66,29947600, $108.49, $108.985, $106.82
2018-08-14 00:00:00, $109.56,16777990, $108.56, $109.75, $108.04
2018-08-13 00:00:00, $108.21,18470690, $109.24, $109.58, $108.1
2018-08-10 00:00:00, $109,18171350, $109.42, $109.69, $108.38
2018-08-09 00:00:00, $109.67,13634510, $109.71, $110.16, $109.6
2018-08-08 00:00:00, $109.49,15461420, $109.33, $109.75, $108.7599
2018-08-07 00:00:00, $108.88,16070070, $108.56, $109.1, $108.17
2018-08-06 00:00:00, $108.13,20234680, $108.12, $108.42, $107.559
2018-08-03 00:00:00, $108.04,18629310, $107.8, $108.05, $106.82
2018-08-02 00:00:00, $107.57,26080740, $105.4, $108.09, $104.84
2018-08-01 00:00:00, $106.28,23617980, $106.03, $106.446, $105.42
2018-07-31 00:00:00, $106.08,27181070, $106.49, $106.72, $105.38
2018-07-30 00:00:00, $105.37,34495720, $107.19, $107.53, $104.76
2018-07-27 00:00:00, $107.68,36916780, $110.18, $110.18, $106.14
2018-07-26 00:00:00, $109.62,31332820, $110.74, $111, $109.5
2018-07-25 00:00:00, $110.83,30586770, $107.955, $111.15, $107.6
2018-07-24 00:00:00, $107.66,26308190, $108.57, $108.82, $107.26
2018-07-23 00:00:00, $107.97,29226800, $106.3, $108.14, $106.13
2018-07-20 00:00:00, $106.27,55999890, $108.08, $108.2, $106.08
2018-07-19 00:00:00, $104.4,38193270, $104.93, $105.31, $103.89
2018-07-18 00:00:00, $105.12,29055780, $105.94, $106.05, $104.715
2018-07-17 00:00:00, $105.95,25864500, $104.61, $106.5, $104.32
2018-07-16 00:00:00, $104.91,20782300, $105.4, $105.82, $104.515
2018-07-13 00:00:00, $105.43,24578340, $104.37, $105.6, $104.09
2018-07-12 00:00:00, $104.19,24270690, $102.77, $104.41, $102.73
2018-07-11 00:00:00, $101.98,19278720, $101.15, $102.34, $101.1
2018-07-10 00:00:00, $102.12,19180850, $102, $102.51, $101.86
2018-07-09 00:00:00, $101.85,16410950, $101.645, $102.25, $101.251
2018-07-06 00:00:00, $101.16,18238570, $99.885, $101.43, $99.67
2018-07-05 00:00:00, $99.76,18583280, $99.5, $99.92, $99.0299
2018-07-03 00:00:00, $99.05,14670280, $100.48, $100.63, $98.94
2018-07-02 00:00:00, $100.01,18850500, $98.1, $100.06, $98
2018-06-29 00:00:00, $98.61,27553700, $98.93, $99.91, $98.33
2018-06-28 00:00:00, $98.63,26643410, $97.38, $99.11, $97.26
2018-06-27 00:00:00, $97.54,31280700, $99.58, $100.02, $97.4
2018-06-26 00:00:00, $99.08,26551930, $98.82, $100.08, $98.75
2018-06-25 00:00:00, $98.39,35422640, $100, $100.11, $97.3
2018-06-22 00:00:00, $100.41,38869490, $100.41, $100.77, $99.625
2018-06-21 00:00:00, $101.14,21812100, $102.075, $102.46, $100.88
2018-06-20 00:00:00, $101.87,26177810, $101.37, $102.52, $101.12
2018-06-19 00:00:00, $100.86,27633590, $99.65, $101, $99.5
2018-06-18 00:00:00, $100.86,22760070, $100.01, $101.11, $99.42
2018-06-15 00:00:00, $100.13,65663130, $101.51, $101.53, $100.07
2018-06-14 00:00:00, $101.42,25405900, $101.65, $102.03, $101
2018-06-13 00:00:00, $100.85,28698040, $101.72, $102.01, $100.56
2018-06-12 00:00:00, $101.31,18072860, $101.1, $101.4493, $100.75
2018-06-11 00:00:00, $101.05,22773270, $101.37, $101.59, $100.67
2018-06-08 00:00:00, $101.63,22151500, $101.092, $101.95, $100.54
2018-06-07 00:00:00, $100.88,28149340, $102.65, $102.69, $100.38
2018-06-06 00:00:00, $102.49,21112450, $102.48, $102.6, $101.9
2018-06-05 00:00:00, $102.19,23484820, $102, $102.33, $101.53
2018-06-04 00:00:00, $101.67,27173310, $101.26, $101.86, $100.851
2018-06-01 00:00:00, $100.79,28615930, $99.28, $100.86, $99.17
2018-05-31 00:00:00, $98.84,34117650, $99.29, $99.99, $98.61
2018-05-30 00:00:00, $98.95,21899560, $98.31, $99.25, $97.91
2018-05-29 00:00:00, $98.01,28395290, $97.84, $98.88, $97.23
2018-05-25 00:00:00, $98.36,17942630, $98.3, $98.98, $97.86
2018-05-24 00:00:00, $98.31,26637580, $98.725, $98.94, $96.81
2018-05-23 00:00:00, $98.66,21119770, $96.71, $98.73, $96.32
2018-05-22 00:00:00, $97.5,15438990, $97.68, $98.17, $97.2
2018-05-21 00:00:00, $97.6,18996380, $97, $98.01, $96.8
2018-05-18 00:00:00, $96.36,17543940, $96.01, $96.93, $96.01
2018-05-17 00:00:00, $96.18,17167840, $96.76, $97.5401, $95.83
2018-05-16 00:00:00, $97.15,17371190, $97.36, $97.4, $96.615
2018-05-15 00:00:00, $97.32,24584910, $97.24, $97.85, $96.34
2018-05-14 00:00:00, $98.03,19447690, $97.92, $98.69, $97.31
2018-05-11 00:00:00, $97.7,16759750, $97.8, $97.87, $97.04
2018-05-10 00:00:00, $97.91,22341300, $97.46, $97.95, $97.05
2018-05-09 00:00:00, $96.94,27279420, $96.01, $96.97, $95.05
2018-05-08 00:00:00, $95.81,22764250, $95.8456, $96.16, $95.0631
2018-05-07 00:00:00, $96.22,23591080, $95.17, $96.71, $95.1
2018-05-04 00:00:00, $95.16,22243660, $93.32, $95.37, $92.92
2018-05-03 00:00:00, $94.07,31071660, $92.96, $94.925, $92.45
2018-05-02 00:00:00, $93.51,27459080, $94.99, $95.17, $93.19
2018-05-01 00:00:00, $95,31400270, $93.21, $95.29, $92.79
2018-04-30 00:00:00, $93.52,41196050, $96.33, $96.3964, $93.15
2018-04-27 00:00:00, $95.82,48037250, $97.6, $97.9, $93.91
2018-04-26 00:00:00, $94.26,41085820, $93.55, $95.15, $93.1
2018-04-25 00:00:00, $92.31,33622300, $93.3, $93.3, $90.28
2018-04-24 00:00:00, $93.12,34495820, $96.242, $96.47, $92.41
2018-04-23 00:00:00, $95.35,22243560, $95.744, $96.29, $94.63
2018-04-20 00:00:00, $95,31135830, $95.91, $96.11, $94.05
2018-04-19 00:00:00, $96.11,23540730, $96.44, $97.07, $95.34
2018-04-18 00:00:00, $96.44,21024010, $96.22, $96.72, $95.52
2018-04-17 00:00:00, $96.07,25700050, $95, $96.54, $94.88
2018-04-16 00:00:00, $94.17,20278000, $94.07, $94.66, $93.42
2018-04-13 00:00:00, $93.08,23332360, $94.05, $94.18, $92.44
2018-04-12 00:00:00, $93.58,26684870, $92.43, $94.16, $92.43
2018-04-11 00:00:00, $91.86,24849510, $92.01, $93.29, $91.48
2018-04-10 00:00:00, $92.88,26885740, $92.39, $93.28, $91.64
2018-04-09 00:00:00, $90.77,31508070, $91.04, $93.17, $90.62
2018-04-06 00:00:00, $90.23,37809230, $91.49, $92.46, $89.48
2018-04-05 00:00:00, $92.38,29686720, $92.435, $93.065, $91.4
2018-04-04 00:00:00, $92.33,35479140, $87.85, $92.76, $87.73
2018-04-03 00:00:00, $89.71,37188830, $89.575, $90.05, $87.89
2018-04-02 00:00:00, $88.52,48473940, $90.47, $90.88, $87.51
2018-03-29 00:00:00, $91.27,45763610, $90.18, $92.29, $88.4
2018-03-28 00:00:00, $89.39,52235580, $89.82, $91.23, $88.873
2018-03-27 00:00:00, $89.47,55091770, $94.94, $95.139, $88.51
2018-03-26 00:00:00, $93.78,56261750, $90.61, $94, $90.4
2018-03-23 00:00:00, $87.18,43857770, $89.5, $90.46, $87.08
2018-03-22 00:00:00, $89.79,38354400, $91.265, $91.75, $89.66
2018-03-21 00:00:00, $92.48,24173600, $92.93, $94.05, $92.21
2018-03-20 00:00:00, $93.13,22402330, $93.05, $93.77, $93
2018-03-19 00:00:00, $92.89,32317260, $93.74, $93.9, $92.11
2018-03-16 00:00:00, $94.6,49067150, $94.68, $95.38, $93.92
2018-03-15 00:00:00, $94.18,27317810, $93.53, $94.58, $92.83
2018-03-14 00:00:00, $93.85,31971520, $95.12, $95.41, $93.5
2018-03-13 00:00:00, $94.41,34794600, $97, $97.24, $93.97
2018-03-12 00:00:00, $96.77,26042460, $96.5, $97.21, $96.04
2018-03-09 00:00:00, $96.54,36913460, $95.29, $96.54, $95
2018-03-08 00:00:00, $94.43,26957790, $94.27, $95.1, $93.765
2018-03-07 00:00:00, $93.86,26458530, $93.16, $93.9406, $92.43
2018-03-06 00:00:00, $93.32,21884540, $94.34, $94.49, $92.941
2018-03-05 00:00:00, $93.64,23787950, $92.34, $94.27, $92.26
2018-03-02 00:00:00, $93.05,32815660, $91.58, $93.15, $90.86
2018-03-01 00:00:00, $92.85,36979700, $93.99, $94.57, $91.84
2018-02-28 00:00:00, $93.77,30011960, $94.84, $95.705, $93.63
2018-02-27 00:00:00, $94.2,25842000, $95.74, $95.84, $94.2
2018-02-26 00:00:00, $95.42,30167890, $94.4, $95.45, $94.25
2018-02-23 00:00:00, $94.06,26294200, $92.75, $94.07, $92.36
2018-02-22 00:00:00, $91.73,23613350, $92.05, $92.73, $91.36
2018-02-21 00:00:00, $91.49,26664100, $92.98, $93.3595, $91.49
2018-02-20 00:00:00, $92.72,30325530, $91.475, $93.06, $91.01
2018-02-16 00:00:00, $92,30580470, $92.45, $93.5, $91.8
2018-02-15 00:00:00, $92.66,27523410, $91.21, $92.72, $90.62
2018-02-14 00:00:00, $90.81,34825510, $88.51, $90.99, $88.41
2018-02-13 00:00:00, $89.83,26320030, $88.93, $90, $87.8
2018-02-12 00:00:00, $89.13,35657250, $88.735, $89.78, $87.9295
2018-02-09 00:00:00, $88.18,63470240, $86.3, $88.93, $83.83
2018-02-08 00:00:00, $85.01,55247060, $89.71, $89.875, $84.76
2018-02-07 00:00:00, $89.61,41082380, $90.49, $91.77, $89.2
2018-02-06 00:00:00, $91.33,67970920, $86.89, $91.475, $85.25
2018-02-05 00:00:00, $88,50588980, $90.56, $93.24, $88
2018-02-02 00:00:00, $91.78,47484680, $93.64, $93.97, $91.5
2018-02-01 00:00:00, $94.26,46866010, $94.79, $96.07, $93.5813
2018-01-31 00:00:00, $95.01,47448270, $93.75, $95.4, $93.51
2018-01-30 00:00:00, $92.74,37310120, $93.3, $93.66, $92.1
2018-01-29 00:00:00, $93.92,31521680, $95.14, $95.45, $93.72
2018-01-26 00:00:00, $94.06,28964890, $93.12, $94.06, $92.58
2018-01-25 00:00:00, $92.33,26099100, $92.465, $93.24, $91.93
2018-01-24 00:00:00, $91.82,32735410, $92.55, $93.43, $91.58
2018-01-23 00:00:00, $91.9,23014000, $91.9, $92.3, $91.54
2018-01-22 00:00:00, $91.61,23511170, $90, $91.62, $89.74
2018-01-19 00:00:00, $90,35612750, $90.14, $90.61, $89.66
2018-01-18 00:00:00, $90.1,24138250, $89.8, $90.67, $89.66
2018-01-17 00:00:00, $90.14,25617320, $89.08, $90.28, $88.75
2018-01-16 00:00:00, $88.35,36584400, $90.1, $90.79, $88.0104
2018-01-12 00:00:00, $89.6,24261620, $88.67, $89.78, $88.45
2018-01-11 00:00:00, $88.08,17699700, $88.13, $88.13, $87.24
2018-01-10 00:00:00, $87.82,18639390, $87.86, $88.19, $87.41
2018-01-09 00:00:00, $88.22,19466220, $88.65, $88.7272, $87.86
2018-01-08 00:00:00, $88.28,22110230, $88.2, $88.58, $87.6046
2018-01-05 00:00:00, $88.19,23400070, $87.66, $88.41, $87.43
2018-01-04 00:00:00, $87.11,21904860, $86.59, $87.66, $86.57
2018-01-03 00:00:00, $86.35,25979960, $86.055, $86.51, $85.97
2018-01-02 00:00:00, $85.95,22122680, $86.125, $86.31, $85.5
2017-12-29 00:00:00, $85.54,18547840, $85.63, $86.05, $85.5
2017-12-28 00:00:00, $85.72,10589110, $85.9, $85.93, $85.55
2017-12-27 00:00:00, $85.71,14662250, $85.65, $85.98, $85.215
2017-12-26 00:00:00, $85.4,9883700, $85.31, $85.5346, $85.03
2017-12-22 00:00:00, $85.51,14071140, $85.4, $85.63, $84.92
2017-12-21 00:00:00, $85.5,17939970, $86.05, $86.1, $85.4
2017-12-20 00:00:00, $85.52,23584190, $86.2, $86.3, $84.71
